frame,marker,raw,gap_start,gap_end,gap_len,left_frame,right_frame,pred_dist,support,mean_error,margin,risk,method
2777,RASIS,*55,2352,2852,501,2351,2853,52.58520116214267,3,1.454507744728507,999.0,high,bold_grey_connect
2778,RASIS,*55,2352,2852,501,2351,2853,52.02458908968347,3,1.447487967369445,999.0,high,bold_grey_connect
2779,RASIS,*55,2352,2852,501,2351,2853,51.3281189555747,3,1.463069325702558,999.0,high,bold_grey_connect
2780,RASIS,*55,2352,2852,501,2351,2853,50.76726066553685,3,1.4821718487761661,999.0,high,bold_grey_connect
2781,RASIS,*55,2352,2852,501,2351,2853,50.12112233325651,3,1.5242684146341123,999.0,high,bold_grey_connect
2782,RASIS,*55,2352,2852,501,2351,2853,49.45764269105703,3,1.4913493759294738,999.0,high,bold_grey_connect
2783,RASIS,*55,2352,2852,501,2351,2853,38.49391808904461,3,4.509027372676418,999.0,high,bold_grey_connect
2784,RASIS,*55,2352,2852,501,2351,2853,48.32876604114215,3,1.4808922882976578,999.0,high,bold_grey_connect
2785,RASIS,*55,2352,2852,501,2351,2853,37.49288890176581,3,4.531872065197509,999.0,high,bold_grey_connect
2786,RASIS,*55,2352,2852,501,2351,2853,45.796655478538135,3,1.9175664999112314,999.0,high,bold_grey_connect
2787,RASIS,*55,2352,2852,501,2351,2853,36.71985206471132,3,4.468734795514649,999.0,high,bold_grey_connect
2788,RASIS,*55,2352,2852,501,2351,2853,36.26980817105051,3,4.394639969036319,999.0,high,bold_grey_connect
2789,RASIS,*55,2352,2852,501,2351,2853,35.91059364954862,3,4.32684865996697,999.0,high,bold_grey_connect
2790,RASIS,*55,2352,2852,501,2351,2853,35.56529614581788,3,4.2479846966985235,999.0,high,bold_grey_connect
2791,RASIS,*55,2352,2852,501,2351,2853,35.12501494154646,3,4.374199713116458,999.0,high,bold_grey_connect
2792,RASIS,*55,2352,2852,501,2351,2853,34.66436876015972,3,4.369054402680774,999.0,high,bold_grey_connect
2793,RASIS,*55,2352,2852,501,2351,2853,34.25864860334004,3,4.353646256816982,999.0,high,bold_grey_connect
2794,RASIS,*55,2352,2852,501,2351,2853,33.87147448486493,3,4.297745903963015,999.0,high,bold_grey_connect
2795,RASIS,*55,2352,2852,501,2351,2853,33.47087647281532,3,4.296977566367597,999.0,high,bold_grey_connect
2796,RASIS,*55,2352,2852,501,2351,2853,33.10543920689741,3,4.296558973580754,999.0,high,bold_grey_connect
2797,RASIS,*55,2352,2852,501,2351,2853,39.105738808125416,3,1.801537390825473,999.0,high,bold_grey_connect
2798,RASIS,*55,2352,2852,501,2351,2853,38.304404881882625,3,1.9047941919963403,999.0,high,bold_grey_connect
2799,RASIS,*55,2352,2852,501,2351,2853,37.658662940350716,3,1.8837401886773364,999.0,high,bold_grey_connect
2800,RASIS,*55,2352,2852,501,2351,2853,37.248463540976026,3,1.8171978740964316,999.0,high,bold_grey_connect
2801,RASIS,*55,2352,2852,501,2351,2853,36.77523433578064,3,1.8081531966279367,999.0,high,bold_grey_connect
2802,RASIS,*55,2352,2852,501,2351,2853,31.056992705908442,3,4.63529005589091,999.0,high,bold_grey_connect
2803,RASIS,*55,2352,2852,501,2351,2853,36.08854187404095,3,1.624295965669944,999.0,high,bold_grey_connect
2804,RASIS,*55,2352,2852,501,2351,2853,30.23876256435383,3,4.674368545686614,999.0,high,bold_grey_connect
2805,RASIS,*55,2352,2852,501,2351,2853,29.833963735135313,3,4.628553113052334,999.0,high,bold_grey_connect
2806,RASIS,*55,2352,2852,501,2351,2853,29.403826372974702,3,4.624911335197528,999.0,high,bold_grey_connect
2808,RASIS,*55,2352,2852,501,2351,2853,28.238628729324816,3,4.178316800115293,999.0,high,bold_grey_connect
2809,RASIS,*55,2352,2852,501,2351,2853,32.54194673389376,3,1.5558185325755762,999.0,high,bold_grey_connect
2810,RASIS,*55,2352,2852,501,2351,2853,31.903283444914383,3,1.5174260735404062,999.0,high,bold_grey_connect
2811,RASIS,*55,2352,2852,501,2351,2853,31.177693385166943,3,1.4905171467534615,999.0,high,bold_grey_connect
2812,RASIS,*55,2352,2852,501,2351,2853,30.498032360868066,3,1.4969777851968615,999.0,high,bold_grey_connect
2813,RASIS,*55,2352,2852,501,2351,2853,29.839343480346383,3,1.5795077018365664,999.0,high,bold_grey_connect
2814,RASIS,*55,2352,2852,501,2351,2853,29.17460993842376,3,1.5636404689132728,999.0,high,bold_grey_connect
2815,RASIS,*55,2352,2852,501,2351,2853,28.472606054444753,3,1.4733873270600004,999.0,high,bold_grey_connect
2816,RASIS,*55,2352,2852,501,2351,2853,27.972468380309515,3,1.4828394019636448,999.0,high,bold_grey_connect
2817,RASIS,*55,2352,2852,501,2351,2853,24.15999355202558,3,1.8257223717551578,999.0,high,bold_grey_connect
2818,RASIS,*55,2352,2852,501,2351,2853,26.476937431831438,3,1.5548526587064468,999.0,high,bold_grey_connect
2820,RASIS,*55,2352,2852,501,2351,2853,26.70847395544644,3,0.48217471579982885,999.0,high,bold_grey_connect
2821,RASIS,*55,2352,2852,501,2351,2853,24.80380372985623,3,1.3878247860445942,999.0,high,bold_grey_connect
2822,RASIS,*55,2352,2852,501,2351,2853,25.717146322155603,3,0.36427081242411913,999.0,high,bold_grey_connect
2823,RASIS,*55,2352,2852,501,2351,2853,25.042368567817245,3,0.28901042517351055,999.0,high,bold_grey_connect
2824,RASIS,*55,2352,2852,501,2351,2853,23.124578712183972,3,1.4909608910786194,999.0,high,bold_grey_connect
2825,RASIS,*55,2352,2852,501,2351,2853,23.76538788658787,3,0.2047404964701419,999.0,high,bold_grey_connect
2826,RASIS,*55,2352,2852,501,2351,2853,23.150925966570494,3,0.3692514516258332,999.0,high,bold_grey_connect
2827,RASIS,*55,2352,2852,501,2351,2853,22.516300857694368,3,0.5366896935243517,999.0,high,bold_grey_connect
2828,RASIS,*55,2352,2852,501,2351,2853,21.89274615537358,3,0.6937442223833349,999.0,high,bold_grey_connect
2829,RASIS,*55,2352,2852,501,2351,2853,21.545509201927846,3,0.85548158083436,999.0,high,bold_grey_connect
2830,RASIS,*55,2352,2852,501,2351,2853,20.82300724372903,3,0.9531514009657466,999.0,high,bold_grey_connect
2832,RASIS,*55,2352,2852,501,2351,2853,20.151393156696884,3,1.2525610874476836,999.0,high,bold_grey_connect
2833,RASIS,*55,2352,2852,501,2351,2853,18.507168421340964,3,0.23372910413896383,999.0,high,bold_grey_connect
2839,RASIS,*54,2352,2852,501,2351,2853,14.118250676359562,3,0.3512433057443521,999.0,high,bold_grey_connect
2840,RASIS,*54,2352,2852,501,2351,2853,13.37747411961605,3,0.3821774388100039,999.0,high,bold_grey_connect
2841,RASIS,*54,2352,2852,501,2351,2853,12.6358643242762,3,0.43282810156437296,999.0,high,bold_grey_connect
2848,RASIS,*55,2352,2852,501,2351,2853,7.917657848640888,3,0.6495129130727738,999.0,high,bold_grey_connect
2849,RASIS,*55,2352,2852,501,2351,2853,7.440955175742879,3,0.6388679755266461,999.0,high,bold_grey_connect
2384,LMEP,*61,2383,2817,435,2382,2818,7.040835411171417,3,2.169225742347038,999.0,high,bold_grey_connect
2385,LMEP,*61,2383,2817,435,2382,2818,7.343838964109664,3,2.3224806751312976,999.0,high,bold_grey_connect
2386,LMEP,*61,2383,2817,435,2382,2818,7.935062292691723,3,2.1695944412629964,999.0,high,bold_grey_connect
2387,LMEP,*61,2383,2817,435,2382,2818,8.813155835785604,3,2.2396938552420096,999.0,high,bold_grey_connect
2388,LMEP,*61,2383,2817,435,2382,2818,9.881790468345146,3,2.6738045083256594,999.0,high,bold_grey_connect
2389,LMEP,*61,2383,2817,435,2382,2818,11.122415048548362,3,2.7058218242547745,999.0,high,bold_grey_connect
2390,LMEP,*61,2383,2817,435,2382,2818,12.5765798105286,3,2.6924766774848954,999.0,high,bold_grey_connect
2391,LMEP,*61,2383,2817,435,2382,2818,14.175945530335959,3,3.1397605855756296,999.0,high,bold_grey_connect
2392,LMEP,*61,2383,2817,435,2382,2818,15.988127092852036,3,3.191293767867274,999.0,high,bold_grey_connect
2393,LMEP,*61,2383,2817,435,2382,2818,18.024682465270875,3,3.6785926795789456,999.0,high,bold_grey_connect
2394,LMEP,*61,2383,2817,435,2382,2818,20.246630400571036,3,3.773940602157007,999.0,high,bold_grey_connect
2395,LMEP,*61,2383,2817,435,2382,2818,22.61014790890116,3,4.069996340733795,999.0,high,bold_grey_connect
2396,LMEP,*61,2383,2817,435,2382,2818,25.030679721554456,3,4.466407969618686,999.0,high,bold_grey_connect
2397,LMEP,*61,2383,2817,435,2382,2818,27.614957636540684,3,4.352298891950421,999.0,high,bold_grey_connect
2398,LMEP,*61,2383,2817,435,2382,2818,30.415222554055475,3,4.876564404093372,999.0,high,bold_grey_connect
2399,LMEP,*61,2383,2817,435,2382,2818,33.32594731205724,3,4.976595554871731,999.0,high,bold_grey_connect
2402,LMEP,*61,2383,2817,435,2382,2818,41.20624653058479,3,5.452553125187198,999.0,high,bold_grey_connect
2525,LMEP,*54,2383,2817,435,2382,2818,92.58221021401857,3,3.7550596905258637,999.0,high,bold_grey_connect
2526,LMEP,*54,2383,2817,435,2382,2818,91.40991167626835,3,4.616373137093784,999.0,high,bold_grey_connect
2527,LMEP,*54,2383,2817,435,2382,2818,92.11352175871833,3,5.5435966832034085,999.0,high,bold_grey_connect
2528,LMEP,*54,2383,2817,435,2382,2818,94.90460288250753,3,6.337234344689833,999.0,high,bold_grey_connect
2739,LMEP,*54,2383,2817,435,2382,2818,88.92830509778541,3,6.504463901776234,999.0,high,bold_grey_connect
2740,LMEP,*54,2383,2817,435,2382,2818,87.4914219691848,3,6.5966753508621325,999.0,high,bold_grey_connect
2741,LMEP,*54,2383,2817,435,2382,2818,86.05628727654303,3,6.7928751300589125,999.0,high,bold_grey_connect
2742,LMEP,*54,2383,2817,435,2382,2818,84.63401958579819,3,6.971148285021272,999.0,high,bold_grey_connect
2743,LMEP,*54,2383,2817,435,2382,2818,83.12681079224582,3,6.609604316293456,999.0,high,bold_grey_connect
2744,LMEP,*54,2383,2817,435,2382,2818,81.95334422115458,3,7.366540183306266,999.0,high,bold_grey_connect
2745,LMEP,*54,2383,2817,435,2382,2818,80.20054280982431,3,6.522158911473781,999.0,high,bold_grey_connect
2746,LMEP,*54,2383,2817,435,2382,2818,78.74433099496265,3,6.530962393974941,999.0,high,bold_grey_connect
2747,LMEP,*54,2383,2817,435,2382,2818,77.30324196946593,3,6.620725871080334,999.0,high,bold_grey_connect
2748,LMEP,*54,2383,2817,435,2382,2818,75.87425444948684,3,6.639420314081069,999.0,high,bold_grey_connect
2749,LMEP,*54,2383,2817,435,2382,2818,74.38734808068351,3,6.765351510429109,999.0,high,bold_grey_connect
2750,LMEP,*54,2383,2817,435,2382,2818,72.97716604762805,3,6.7443978593252565,999.0,high,bold_grey_connect
2751,LMEP,*54,2383,2817,435,2382,2818,71.51488511275925,3,6.862119286494533,999.0,high,bold_grey_connect
2752,LMEP,*54,2383,2817,435,2382,2818,70.07672955651478,3,6.904451125442411,999.0,high,bold_grey_connect
2753,LMEP,*54,2383,2817,435,2382,2818,68.6381268319911,3,6.902035751410874,999.0,high,bold_grey_connect
2754,LMEP,*54,2383,2817,435,2382,2818,67.2651768140559,3,7.061966716271006,999.0,high,bold_grey_connect
2755,LMEP,*54,2383,2817,435,2382,2818,65.82996626912745,3,7.1307295434854625,999.0,high,bold_grey_connect
2756,LMEP,*54,2383,2817,435,2382,2818,64.41913936744257,3,7.032036989473137,999.0,high,bold_grey_connect
2757,LMEP,*54,2383,2817,435,2382,2818,63.01097073193851,3,7.122552816520122,999.0,high,bold_grey_connect
2758,LMEP,*54,2383,2817,435,2382,2818,61.655875226753366,3,7.120590766513156,999.0,high,bold_grey_connect
2759,LMEP,*54,2383,2817,435,2382,2818,60.31641864944553,3,7.068582693233462,999.0,high,bold_grey_connect
2760,LMEP,*54,2383,2817,435,2382,2818,58.951957828295534,3,7.255434340511343,999.0,high,bold_grey_connect
2761,LMEP,*54,2383,2817,435,2382,2818,57.61563264441787,3,7.2130514082950254,999.0,high,bold_grey_connect
2762,LMEP,*54,2383,2817,435,2382,2818,56.25677861460702,3,7.180967328208287,999.0,high,bold_grey_connect
2763,LMEP,*54,2383,2817,435,2382,2818,54.963313767870794,3,7.1814008357743075,999.0,high,bold_grey_connect
2764,LMEP,*54,2383,2817,435,2382,2818,53.62122128640181,3,7.133258308424398,999.0,high,bold_grey_connect
2765,LMEP,*54,2383,2817,435,2382,2818,52.34315650606682,3,7.225269011531689,999.0,high,bold_grey_connect
2766,LMEP,*54,2383,2817,435,2382,2818,51.02070308869616,3,7.09199226502994,999.0,high,bold_grey_connect
2767,LMEP,*54,2383,2817,435,2382,2818,49.76027774040409,3,7.220638488910268,999.0,high,bold_grey_connect
2768,LMEP,*54,2383,2817,435,2382,2818,48.83169740500774,3,7.431040792905908,999.0,high,bold_grey_connect
2769,LMEP,*54,2383,2817,435,2382,2818,47.37315085655518,3,6.6474765294447975,999.0,high,bold_grey_connect
2770,LMEP,*54,2383,2817,435,2382,2818,46.051244351221975,3,7.152015146177955,999.0,high,bold_grey_connect
2773,LMEP,*57,2383,2817,435,2382,2818,42.45826846636727,3,7.012200524888267,999.0,high,bold_grey_connect
2774,LMEP,*57,2383,2817,435,2382,2818,41.27015778394724,3,7.1346974994028285,999.0,high,bold_grey_connect
2777,LMEP,*57,2383,2817,435,2382,2818,37.846832013344596,3,6.840320287475213,999.0,high,bold_grey_connect
2778,LMEP,*57,2383,2817,435,2382,2818,36.71037761539921,3,6.685571908768267,999.0,high,bold_grey_connect
2779,LMEP,*57,2383,2817,435,2382,2818,35.635251776932996,3,6.687666716505632,999.0,high,bold_grey_connect
2780,LMEP,*57,2383,2817,435,2382,2818,34.5371325220579,3,6.56565784618626,999.0,high,bold_grey_connect
2781,LMEP,*57,2383,2817,435,2382,2818,33.459110787590085,3,6.51141381688421,999.0,high,bold_grey_connect
2782,LMEP,*57,2383,2817,435,2382,2818,32.39491903617126,3,6.4657484585850495,999.0,high,bold_grey_connect
2783,LMEP,*57,2383,2817,435,2382,2818,31.35453025703129,3,6.379879031793503,999.0,high,bold_grey_connect
2784,LMEP,*57,2383,2817,435,2382,2818,31.3240094697811,3,10.724635712986204,999.0,high,bold_grey_connect
2786,LMEP,*57,2383,2817,435,2382,2818,28.359943008560734,3,6.024444776066464,999.0,high,bold_grey_connect
2787,LMEP,*57,2383,2817,435,2382,2818,27.254324477401582,3,5.861748195775391,999.0,high,bold_grey_connect
2788,LMEP,*57,2383,2817,435,2382,2818,27.453240973576428,3,10.527822433673967,999.0,high,bold_grey_connect
2790,LMEP,*57,2383,2817,435,2382,2818,24.3641187121709,3,5.55545871248987,999.0,high,bold_grey_connect
2791,LMEP,*57,2383,2817,435,2382,2818,24.65633638838303,3,10.348575063745281,999.0,high,bold_grey_connect
2792,LMEP,*57,2383,2817,435,2382,2818,23.73274639463644,3,10.25651543494294,999.0,high,bold_grey_connect
2795,LMEP,*52,2383,2817,435,2382,2818,19.847665782552223,3,5.022797319167675,999.0,high,bold_grey_connect
2796,LMEP,*52,2383,2817,435,2382,2818,20.886593488904843,3,10.145316758719204,999.0,high,bold_grey_connect
2797,LMEP,*52,2383,2817,435,2382,2818,20.641330455956968,3,9.554447851433318,999.0,high,bold_grey_connect
2799,LMEP,*52,2383,2817,435,2382,2818,19.70192908857935,3,9.2962466992022,999.0,high,bold_grey_connect
2802,LMEP,*59,2383,2817,435,2382,2818,13.867051639115584,3,4.1236811308023675,999.0,high,bold_grey_connect
2803,LMEP,*59,2383,2817,435,2382,2818,13.014177279230815,3,3.920844847881734,999.0,high,bold_grey_connect
2806,LMEP,*59,2383,2817,435,2382,2818,10.538381239535997,3,3.407643230452109,999.0,high,bold_grey_connect
2807,LMEP,*59,2383,2817,435,2382,2818,9.702403541652918,3,3.191650627451717,999.0,high,bold_grey_connect
2812,LMEP,*58,2383,2817,435,2382,2818,5.782457680522641,3,2.6364188367922075,999.0,high,bold_grey_connect
2814,LMEP,*58,2383,2817,435,2382,2818,4.389057069614319,3,2.375391630125511,999.0,high,bold_grey_connect
2449,RTROC,*61,2448,2487,40,2447,2488,7.942929066874513,2,24.94618993036734,999.0,medium,bold_grey_connect
2451,RTROC,*61,2448,2487,40,2447,2488,15.493782335869536,2,26.31955333434206,999.0,medium,bold_grey_connect
2453,RTROC,*59,2448,2487,40,2447,2488,22.502870419386692,2,27.634948756764075,999.0,medium,bold_grey_connect
2454,RTROC,*59,2448,2487,40,2447,2488,25.840031014475105,2,28.174490902700036,999.0,medium,bold_grey_connect
2455,RTROC,*59,2448,2487,40,2447,2488,28.878634381799483,2,28.83149342382621,999.0,medium,bold_grey_connect
2457,RTROC,*52,2448,2487,40,2447,2488,34.52490982707504,2,29.382870785081302,999.0,medium,bold_grey_connect
2458,RTROC,*52,2448,2487,40,2447,2488,37.01089854669633,2,29.699928523889277,999.0,medium,bold_grey_connect
2308,RMEP,*58,2306,2499,194,2305,2500,3.1625078275728016,3,2.388663553981805,999.0,high,bold_grey_connect
2309,RMEP,*58,2306,2499,194,2305,2500,4.5520925373414025,3,2.762360744270211,999.0,high,bold_grey_connect
2310,RMEP,*58,2306,2499,194,2305,2500,5.39415108623505,3,2.68230546409157,999.0,high,bold_grey_connect
2311,RMEP,*58,2306,2499,194,2305,2500,5.324474608105739,3,2.750889224708961,999.0,high,bold_grey_connect
2312,RMEP,*58,2306,2499,194,2305,2500,7.103498806312939,3,2.4720366542408954,999.0,high,bold_grey_connect
2313,RMEP,*58,2306,2499,194,2305,2500,7.671557579279185,3,2.278588401039343,999.0,high,bold_grey_connect
2314,RMEP,*58,2306,2499,194,2305,2500,8.589856833066913,3,2.1880696811709206,999.0,high,bold_grey_connect
2315,RMEP,*58,2306,2499,194,2305,2500,9.496334931159385,3,2.0467432994407013,999.0,high,bold_grey_connect
2316,RMEP,*58,2306,2499,194,2305,2500,10.348759962577217,3,1.9532488539900517,999.0,high,bold_grey_connect
2317,RMEP,*58,2306,2499,194,2305,2500,11.168968688031562,3,1.855655373692353,999.0,high,bold_grey_connect
2318,RMEP,*58,2306,2499,194,2305,2500,11.938148440002701,3,1.810705265423593,999.0,high,bold_grey_connect
2319,RMEP,*58,2306,2499,194,2305,2500,12.69609160780083,3,1.734283122106035,999.0,high,bold_grey_connect
2320,RMEP,*58,2306,2499,194,2305,2500,13.458945589576663,3,1.671357787266885,999.0,high,bold_grey_connect
2321,RMEP,*58,2306,2499,194,2305,2500,14.218260665353897,3,1.636719392635418,999.0,high,bold_grey_connect
2322,RMEP,*58,2306,2499,194,2305,2500,14.985025057315497,3,1.5848417416498914,999.0,high,bold_grey_connect
2323,RMEP,*58,2306,2499,194,2305,2500,15.720072469432592,3,1.571036659841667,999.0,high,bold_grey_connect
2324,RMEP,*58,2306,2499,194,2305,2500,16.41466706737879,3,1.653138230915469,999.0,high,bold_grey_connect
2325,RMEP,*58,2306,2499,194,2305,2500,17.076543956028793,3,1.7991929676667742,999.0,high,bold_grey_connect
2326,RMEP,*58,2306,2499,194,2305,2500,17.738771018970045,3,1.9304585827221104,999.0,high,bold_grey_connect
2327,RMEP,*58,2306,2499,194,2305,2500,18.49474200165537,3,2.4683887360978836,999.0,high,bold_grey_connect
2328,RMEP,*58,2306,2499,194,2305,2500,19.166986885583174,3,2.4478082523142555,999.0,high,bold_grey_connect
2329,RMEP,*58,2306,2499,194,2305,2500,19.805993002649174,3,2.3329572770709177,999.0,high,bold_grey_connect
2330,RMEP,*58,2306,2499,194,2305,2500,21.176903520369372,3,0.8974204880447587,999.0,high,bold_grey_connect
2331,RMEP,*58,2306,2499,194,2305,2500,21.870548985126458,3,0.9404248669067291,999.0,high,bold_grey_connect
2334,RMEP,*58,2306,2499,194,2305,2500,23.40993775056836,3,2.9426664127861812,999.0,high,bold_grey_connect
2335,RMEP,*58,2306,2499,194,2305,2500,24.463563027425643,3,0.8511018866532444,999.0,high,bold_grey_connect
2336,RMEP,*58,2306,2499,194,2305,2500,25.05462049249121,3,0.8615973949288787,999.0,high,bold_grey_connect
2338,RMEP,*56,2306,2499,194,2305,2500,26.088502867269607,3,0.8826370608196896,999.0,high,bold_grey_connect
2339,RMEP,*56,2306,2499,194,2305,2500,26.54606743587546,3,0.9065022477718875,999.0,high,bold_grey_connect
2341,RMEP,*59,2306,2499,194,2305,2500,27.515447276600366,3,0.8452701679464573,999.0,high,bold_grey_connect
2342,RMEP,*59,2306,2499,194,2305,2500,28.01862051649123,3,0.9182959863021836,999.0,high,bold_grey_connect
2343,RMEP,*59,2306,2499,194,2305,2500,28.552202779908953,3,0.8840245804551804,999.0,high,bold_grey_connect
2344,RMEP,*59,2306,2499,194,2305,2500,29.290552854845867,3,1.2717637687764238,999.0,high,bold_grey_connect
2345,RMEP,*59,2306,2499,194,2305,2500,30.703007636014906,3,2.256709532100009,999.0,high,bold_grey_connect
2346,RMEP,*59,2306,2499,194,2305,2500,29.856064836716016,3,0.9773025007694495,999.0,high,bold_grey_connect
2350,RMEP,*54,2306,2499,194,2305,2500,32.73894203675508,3,1.2790611064658037,999.0,high,bold_grey_connect
2351,RMEP,*54,2306,2499,194,2305,2500,33.50556628721784,3,1.30971924307471,999.0,high,bold_grey_connect
2352,RMEP,*54,2306,2499,194,2305,2500,35.21106632401548,3,2.9249668399873108,999.0,high,bold_grey_connect
2353,RMEP,*54,2306,2499,194,2305,2500,35.152986653372395,3,1.37293390142266,999.0,high,bold_grey_connect
2356,RMEP,*58,2306,2499,194,2305,2500,38.027733166517706,3,1.4230800675862174,999.0,high,bold_grey_connect
2357,RMEP,*58,2306,2499,194,2305,2500,39.07996750422556,3,1.4443239480742989,999.0,high,bold_grey_connect
2360,RMEP,*59,2306,2499,194,2305,2500,43.65988720830728,3,2.565513529584038,999.0,high,bold_grey_connect
2361,RMEP,*59,2306,2499,194,2305,2500,44.326065140715365,3,2.1704398705220833,999.0,high,bold_grey_connect
2362,RMEP,*59,2306,2499,194,2305,2500,45.42195888800035,3,2.1173793198298703,999.0,high,bold_grey_connect
2363,RMEP,*59,2306,2499,194,2305,2500,46.53915142576471,3,2.0393266635927936,999.0,high,bold_grey_connect
2364,RMEP,*59,2306,2499,194,2305,2500,47.645085609386115,3,1.968478718107633,999.0,high,bold_grey_connect
2365,RMEP,*59,2306,2499,194,2305,2500,48.74417906948586,3,2.000255531855231,999.0,high,bold_grey_connect
2366,RMEP,*59,2306,2499,194,2305,2500,49.8563910257234,3,2.074559203075111,999.0,high,bold_grey_connect
2367,RMEP,*59,2306,2499,194,2305,2500,50.94493779151207,3,2.143078721073588,999.0,high,bold_grey_connect
2368,RMEP,*59,2306,2499,194,2305,2500,52.00709030531921,3,2.2392260987730404,999.0,high,bold_grey_connect
2369,RMEP,*59,2306,2499,194,2305,2500,52.77811426689118,3,2.0426309397188427,999.0,high,bold_grey_connect
2370,RMEP,*59,2306,2499,194,2305,2500,53.76821168095281,3,2.1660466627591006,999.0,high,bold_grey_connect
2371,RMEP,*59,2306,2499,194,2305,2500,54.70005216355423,3,2.3082248222939654,999.0,high,bold_grey_connect
2372,RMEP,*59,2306,2499,194,2305,2500,55.56313611276893,3,2.4460003689278693,999.0,high,bold_grey_connect
2373,RMEP,*59,2306,2499,194,2305,2500,56.356846715938566,3,2.589424131585043,999.0,high,bold_grey_connect
2374,RMEP,*59,2306,2499,194,2305,2500,57.037275052782135,3,2.8741693829029438,999.0,high,bold_grey_connect
2375,RMEP,*59,2306,2499,194,2305,2500,57.645527653227056,3,2.9539812366075133,999.0,high,bold_grey_connect
2376,RMEP,*59,2306,2499,194,2305,2500,58.18464649092368,3,3.0183967764975677,999.0,high,bold_grey_connect
2377,RMEP,*59,2306,2499,194,2305,2500,58.652092834843316,3,3.0780752763030628,999.0,high,bold_grey_connect
2378,RMEP,*59,2306,2499,194,2305,2500,59.06968472833034,3,3.190759539820102,999.0,high,bold_grey_connect
2379,RMEP,*59,2306,2499,194,2305,2500,59.43270056811998,3,3.3162827766222356,999.0,high,bold_grey_connect
2380,RMEP,*59,2306,2499,194,2305,2500,60.01436759901946,3,3.6670956215517947,999.0,high,bold_grey_connect
2381,RMEP,*59,2306,2499,194,2305,2500,59.90699175446266,3,3.570012455640883,999.0,high,bold_grey_connect
2382,RMEP,*59,2306,2499,194,2305,2500,60.1952399759206,3,3.813945550365574,999.0,high,bold_grey_connect
2383,RMEP,*59,2306,2499,194,2305,2500,60.36486613271589,3,4.017023180234157,999.0,high,bold_grey_connect
2384,RMEP,*59,2306,2499,194,2305,2500,60.48653602632285,3,4.253825466636253,999.0,high,bold_grey_connect
2385,RMEP,*59,2306,2499,194,2305,2500,60.4854025057589,3,4.448751546086153,999.0,high,bold_grey_connect
2386,RMEP,*59,2306,2499,194,2305,2500,60.50538696619519,3,4.773725698415205,999.0,high,bold_grey_connect
2387,RMEP,*59,2306,2499,194,2305,2500,60.34641443482931,3,4.91626120158369,999.0,high,bold_grey_connect
2388,RMEP,*59,2306,2499,194,2305,2500,60.168535961487365,3,5.12092792141966,999.0,high,bold_grey_connect
2389,RMEP,*59,2306,2499,194,2305,2500,59.9407717843022,3,5.307028132698112,999.0,high,bold_grey_connect
2390,RMEP,*59,2306,2499,194,2305,2500,59.49077476185511,3,5.378909409909269,999.0,high,bold_grey_connect
2394,RMEP,*59,2306,2499,194,2305,2500,58.16456232264187,3,6.530313369066088,999.0,high,bold_grey_connect
2395,RMEP,*59,2306,2499,194,2305,2500,57.2458375759528,3,5.559141370514756,999.0,high,bold_grey_connect
2396,RMEP,*59,2306,2499,194,2305,2500,57.19976764760789,3,7.180525004980647,999.0,high,bold_grey_connect
2397,RMEP,*59,2306,2499,194,2305,2500,56.71539417773526,3,7.539246550713027,999.0,high,bold_grey_connect
2398,RMEP,*59,2306,2499,194,2305,2500,56.16386275888407,3,7.8570926329225586,999.0,high,bold_grey_connect
2399,RMEP,*59,2306,2499,194,2305,2500,55.595771364473684,3,8.199512747583768,999.0,high,bold_grey_connect
2401,RMEP,*58,2306,2499,194,2305,2500,54.2274164543636,3,8.79110238015942,999.0,high,bold_grey_connect
2402,RMEP,*58,2306,2499,194,2305,2500,53.47866419323312,3,9.123665785000592,999.0,high,bold_grey_connect
2403,RMEP,*58,2306,2499,194,2305,2500,52.6550192624544,3,9.398035714324337,999.0,high,bold_grey_connect
2404,RMEP,*58,2306,2499,194,2305,2500,51.758505996323436,3,9.614942499509633,999.0,high,bold_grey_connect
2407,RMEP,*59,2306,2499,194,2305,2500,49.191160241606646,3,10.618414819423839,999.0,high,bold_grey_connect
2408,RMEP,*59,2306,2499,194,2305,2500,48.37310839025833,3,11.069169371671535,999.0,high,bold_grey_connect
2411,RMEP,*61,2306,2499,194,2305,2500,46.30923314536999,3,12.416110863305358,999.0,high,bold_grey_connect
2412,RMEP,*61,2306,2499,194,2305,2500,45.851664546200105,3,12.816823625538666,999.0,high,bold_grey_connect
2413,RMEP,*61,2306,2499,194,2305,2500,45.340798956106255,3,13.128664475975725,999.0,high,bold_grey_connect
2414,RMEP,*61,2306,2499,194,2305,2500,44.930702420662875,3,13.440611914180034,999.0,high,bold_grey_connect
2415,RMEP,*61,2306,2499,194,2305,2500,44.5877676234574,3,13.738075528362097,999.0,high,bold_grey_connect
2416,RMEP,*61,2306,2499,194,2305,2500,44.279357445072606,3,13.997145368227649,999.0,high,bold_grey_connect
2417,RMEP,*61,2306,2499,194,2305,2500,44.09382663363526,3,14.30414047738823,999.0,high,bold_grey_connect
2418,RMEP,*61,2306,2499,194,2305,2500,43.88438277491622,3,14.52733154525435,999.0,high,bold_grey_connect
2420,RMEP,*59,2306,2499,194,2305,2500,43.62466503179067,3,15.25332165033113,999.0,high,bold_grey_connect
